Year,Month,Canton,Population,Pop_density,prcp,tmin,tmax,tmin_lag1,tmin_lag2,tmin_lag3,tmin_lag4,tmin_lag5,tmin_lag6,tmax_lag1,tmax_lag2,tmax_lag3,tmax_lag4,tmax_lag5,tmax_lag6,prcp_day,prcp_lag1,prcp_lag2,prcp_lag3,prcp_lag4,prcp_lag5,prcp_lag6,urban,total_poverty,houses_IRS,houses_fogged,blocks_fumigated,cases,parasite
1990,1,Arenillas,18314,22.65855047,48.32000002,21.33428568,31.66885714,20.46400005,20.03314285,19.79428575,19.06228578,18.87742855,18.58914283,30.71714303,30.1534286,29.35314282,29.28514279,28.88371435,28.45485725,1.558709678,0.078064516,0.166190476,0.311797232,0.314571429,0.052258064,0.113640552,0,71.8397377,NA,NA,NA,0,Falciparum
1990,1,Atahualpa,6134,22.07745465,88.65384674,14.90230758,24.81769239,14.0823076,14.23153841,14.24307684,13.90307683,13.81846164,13.36615368,25.01384603,25.8092308,25.36769207,25.53692319,25.19384604,24.27384597,2.859801508,0.335235731,0.424358974,0.790074436,0.497179486,0.063523573,0.106947891,0,59.2880594,NA,NA,NA,0,Falciparum
1990,1,Balsas,4066,58.45313399,97.26000061,18.46399994,29.17800026,17.59000015,17.62400017,17.44599991,17.12600021,16.85999985,16.23400002,29.20600014,29.59400024,29.17000008,29.34799957,28.80800018,27.83400002,3.137419375,0.265161287,0.281999992,0.563225795,0.407999999,0.066451614,0.129032258,0.137174211,69.5913285,NA,NA,NA,0,Falciparum
1990,1,Chilla,NA,NA,79.71874952,13.31687501,22.80562508,12.46750021,12.71124998,12.81000003,12.49562508,12.30437496,11.8824999,22.97124982,23.65749991,23.17812479,23.14624983,22.84749991,21.9537499,2.571572565,0.362701612,0.583750004,1.105040312,0.662291662,0.109072579,0.234274193,0,84,NA,NA,NA,NA,Falciparum
1990,1,El Guabo,28058,46.25834639,63.9551727,21.11586202,29.67896567,20.10517229,20.30620697,20.25379312,19.73793115,19.71827589,19.7048277,28.76896556,27.8520688,26.90965541,26.76655171,26.83310325,26.39793093,2.063070087,0.177085649,0.472643676,0.848053389,0.591954023,0.115572858,0.308342606,0,74.3,NA,NA,NA,1,Falciparum
1990,1,Huaquillas,27806,435.9673879,37.26000061,22.02799988,31.61000023,20.96400032,20.47000008,20.20999985,19.33999977,19.34400024,19.21000023,30.32400017,29.52599983,28.60000038,28.43600006,28.12999992,27.97400055,1.201935504,0.041935484,0.114000001,0.200645164,0.223333333,0.029032258,0.081935484,7.174887892,73.8728759,NA,NA,NA,0,Falciparum
1990,1,Las Lajas,4866,16.31626597,63.05384621,19.29923058,30.11307687,18.37076921,18.11384612,17.86538462,17.34692309,17.09999994,16.53461544,29.84000001,29.76538453,29.35461528,29.42692302,28.8446152,28.02307686,2.033995039,0.120099255,0.135641026,0.275434242,0.193589742,0.040198511,0.071960297,0,71.7473684,NA,NA,NA,0,Falciparum
1990,1,Machala,157607,477.3366043,44.2176471,22.66117646,30.68705895,21.4935296,21.56294138,21.39764696,20.74647084,20.73823536,20.80176466,29.55411743,28.43823545,27.38705871,27.24058813,27.20588224,26.80941178,1.426375713,0.089373814,0.342352939,0.543833018,0.464117649,0.083301707,0.229601521,2.394859813,56.9,NA,NA,NA,4,Falciparum
1990,1,Marcabelí,4889,32.8827011,81.02857208,18.91714287,29.65857152,18.00285694,17.96714292,17.73428563,17.31285722,17.04714285,16.40000016,29.5728569,29.70714297,29.35857146,29.43714278,28.89999989,27.99571473,2.613824906,0.191244237,0.206666663,0.405069127,0.286666668,0.044239631,0.082488476,0.063816209,52.9083813,NA,NA,NA,0,Falciparum
1990,1,Pasaje,51406,112.7843963,68.64499989,19.90550003,28.81550007,18.90750008,19.10549998,19.14850006,18.62350001,18.42149992,18.2870002,28.1465003,27.53900003,26.79300013,26.70600004,26.61949997,26.00499992,2.214354835,0.247258064,0.532333334,0.866290326,0.639499998,0.14048387,0.351129033,0.540540541,59.0381541,NA,NA,NA,0,Falciparum
1990,1,Piñas,21843,35.40768358,96.54615402,18.34769227,28.85076941,17.51730787,17.5773077,17.4907692,17.08038462,16.86692293,16.33,28.82500003,29.28346157,28.7638461,28.93846145,28.44653871,27.47846156,3.114392065,0.290074441,0.3375641,0.669602977,0.493717946,0.078163772,0.133002481,0.046047583,56.1072838,NA,NA,NA,0,Falciparum
1990,1,Portovelo,10257,35.60592911,96.39166578,13.78250011,23.93416659,13.00499992,13.13666662,13.21833356,12.95916673,12.80249985,12.18333332,24.23333327,25.1566666,24.64833339,24.54666694,24.05000003,23.07333334,3.109408573,0.438978495,0.687222216,1.641935461,0.971111107,0.190860215,0.305645164,0.066445183,59.4599059,NA,NA,NA,0,Falciparum
1990,1,Santa Rosa,50860,61.88552516,52.75777783,21.4746666,30.75711115,20.4582222,20.31377792,20.11466662,19.43688901,19.32933341,19.18066661,29.79844441,29.0862222,28.20111105,28.1286666,27.90555534,27.50088887,1.701863801,0.121146954,0.307851851,0.486236559,0.451777776,0.083799283,0.203225806,0.046849379,56.5677313,NA,NA,NA,20,Falciparum
1990,1,Zaruma,23699,36.53081358,82.66774171,12.55354829,22.23064527,11.75451612,12.01580637,12.09161286,11.79258054,11.58064516,11.06193556,22.50516138,23.32709675,22.82612902,22.66290311,22.24709668,21.28709685,2.666701346,0.395421438,0.671827959,1.429240361,0.83139785,0.146514049,0.273048905,0.029069767,62.8009211,NA,NA,NA,1,Falciparum
1990,2,Arenillas,18314,22.65855047,104.6228568,21.59742862,32.09000004,21.33428568,20.46400005,20.03314285,19.79428575,19.06228578,18.87742855,31.66885714,30.71714303,30.1534286,29.35314282,29.28514279,28.88371435,3.607684717,1.558709678,0.078064516,0.166190476,0.311797232,0.314571429,0.052258064,0,71.8397377,NA,NA,NA,0,Falciparum
1990,2,Atahualpa,6134,22.07745465,177.6153834,15.37538448,24.49153856,14.90230758,14.0823076,14.23153841,14.24307684,13.90307683,13.81846164,24.81769239,25.01384603,25.8092308,25.36769207,25.53692319,25.19384604,6.124668395,2.859801508,0.335235731,0.424358974,0.790074436,0.497179486,0.063523573,0,59.2880594,NA,NA,NA,0,Falciparum
1990,2,Balsas,4066,58.45313399,204.7799988,18.91200027,29.21399994,18.46399994,17.59000015,17.62400017,17.44599991,17.12600021,16.85999985,29.17800026,29.20600014,29.59400024,29.17000008,29.34799957,28.80800018,7.061379268,3.137419375,0.265161287,0.281999992,0.563225795,0.407999999,0.066451614,0.137174211,69.5913285,NA,NA,NA,0,Falciparum
1990,2,Chilla,NA,NA,152.5062523,13.76249993,22.38625002,13.31687501,12.46750021,12.71124998,12.81000003,12.49562508,12.30437496,22.80562508,22.97124982,23.65749991,23.17812479,23.14624983,22.84749991,5.258836286,2.571572565,0.362701612,0.583750004,1.105040312,0.662291662,0.109072579,0,84,NA,NA,NA,NA,Falciparum
1990,2,El Guabo,28058,46.25834639,123.6344833,21.69551734,29.49655171,21.11586202,20.10517229,20.30620697,20.25379312,19.73793115,19.71827589,29.67896567,28.76896556,27.8520688,26.90965541,26.76655171,26.83310325,4.263258046,2.063070087,0.177085649,0.472643676,0.848053389,0.591954023,0.115572858,0,74.3,NA,NA,NA,1,Falciparum
1990,2,Huaquillas,27806,435.9673879,78.35999908,22.22200012,32.03599968,22.02799988,20.96400032,20.47000008,20.20999985,19.33999977,19.34400024,31.61000023,30.32400017,29.52599983,28.60000038,28.43600006,28.12999992,2.702068934,1.201935504,0.041935484,0.114000001,0.200645164,0.223333333,0.029032258,7.174887892,73.8728759,NA,NA,NA,0,Falciparum
1990,2,Las Lajas,4866,16.31626597,151.1923065,19.67076918,30.29769237,19.29923058,18.37076921,18.11384612,17.86538462,17.34692309,17.09999994,30.11307687,29.84000001,29.76538453,29.35461528,29.42692302,28.8446152,5.213527811,2.033995039,0.120099255,0.135641026,0.275434242,0.193589742,0.040198511,0,71.7473684,NA,NA,NA,0,Falciparum
1990,2,Machala,157607,477.3366043,91.3176467,23.03999968,30.79941155,22.66117646,21.4935296,21.56294138,21.39764696,20.74647084,20.73823536,30.68705895,29.55411743,28.43823545,27.38705871,27.24058813,27.20588224,3.148884369,1.426375713,0.089373814,0.342352939,0.543833018,0.464117649,0.083301707,2.394859813,56.9,NA,NA,NA,1,Falciparum
1990,2,Marcabelí,4889,32.8827011,181.6285727,19.34000043,29.77857154,18.91714287,18.00285694,17.96714292,17.73428563,17.31285722,17.04714285,29.65857152,29.5728569,29.70714297,29.35857146,29.43714278,28.89999989,6.263054232,2.613824906,0.191244237,0.206666663,0.405069127,0.286666668,0.044239631,0.063816209,52.9083813,NA,NA,NA,0,Falciparum
1990,2,Pasaje,51406,112.7843963,132.0599998,20.41399994,28.6210001,19.90550003,18.90750008,19.10549998,19.14850006,18.62350001,18.42149992,28.81550007,28.1465003,27.53900003,26.79300013,26.70600004,26.61949997,4.553793098,2.214354835,0.247258064,0.532333334,0.866290326,0.639499998,0.14048387,0.540540541,59.0381541,NA,NA,NA,0,Falciparum
1990,2,Piñas,21843,35.40768358,196.4153841,18.75538448,28.81923067,18.34769227,17.51730787,17.5773077,17.4907692,17.08038462,16.86692293,28.85076941,28.82500003,29.28346157,28.7638461,28.93846145,28.44653871,6.772944281,3.114392065,0.290074441,0.3375641,0.669602977,0.493717946,0.078163772,0.046047583,56.1072838,NA,NA,NA,0,Falciparum
1990,2,Portovelo,10257,35.60592911,171.2666677,14.00500027,23.74249983,13.78250011,13.00499992,13.13666662,13.21833356,12.95916673,12.80249985,23.93416659,24.23333327,25.1566666,24.64833339,24.54666694,24.05000003,5.905747162,3.109408573,0.438978495,0.687222216,1.641935461,0.971111107,0.190860215,0.066445183,59.4599059,NA,NA,NA,0,Falciparum
1990,2,Santa Rosa,50860,61.88552516,109.5488887,21.8206668,31.00933346,21.4746666,20.4582222,20.31377792,20.11466662,19.43688901,19.32933341,30.75711115,29.79844441,29.0862222,28.20111105,28.1286666,27.90555534,3.777547887,1.701863801,0.121146954,0.307851851,0.486236559,0.451777776,0.083799283,0.046849379,56.5677313,NA,NA,NA,7,Falciparum
1990,2,Zaruma,23699,36.53081358,152.0290318,12.86935497,21.84419346,12.55354829,11.75451612,12.01580637,12.09161286,11.79258054,11.58064516,22.23064527,22.50516138,23.32709675,22.82612902,22.66290311,22.24709668,5.242380407,2.666701346,0.395421438,0.671827959,1.429240361,0.83139785,0.146514049,0.029069767,62.8009211,NA,NA,NA,0,Falciparum
1990,3,Arenillas,18314,22.65855047,57.99714279,21.50457137,31.99000015,21.59742862,21.33428568,20.46400005,20.03314285,19.79428575,19.06228578,32.09000004,31.66885714,30.71714303,30.1534286,29.35314282,29.28514279,1.870875574,3.607684717,1.558709678,0.078064516,0.166190476,0.311797232,0.314571429,0,71.8397377,NA,NA,NA,0,Falciparum
1990,3,Atahualpa,6134,22.07745465,110.9000004,15.18615378,24.63461524,15.37538448,14.90230758,14.0823076,14.23153841,14.24307684,13.90307683,24.49153856,24.81769239,25.01384603,25.8092308,25.36769207,25.53692319,3.577419366,6.124668395,2.859801508,0.335235731,0.424358974,0.790074436,0.497179486,0,59.2880594,NA,NA,NA,0,Falciparum
1990,3,Balsas,4066,58.45313399,123.8000015,18.63000031,29.19400024,18.91200027,18.46399994,17.59000015,17.62400017,17.44599991,17.12600021,29.21399994,29.17800026,29.20600014,29.59400024,29.17000008,29.34799957,3.993548436,7.061379268,3.137419375,0.265161287,0.281999992,0.563225795,0.407999999,0.137174211,69.5913285,NA,NA,NA,0,Falciparum
1990,3,Chilla,NA,NA,95.96875048,13.58687514,22.52749997,13.76249993,13.31687501,12.46750021,12.71124998,12.81000003,12.49562508,22.38625002,22.80562508,22.97124982,23.65749991,23.17812479,23.14624983,3.095766144,5.258836286,2.571572565,0.362701612,0.583750004,1.105040312,0.662291662,0,84,NA,NA,NA,NA,Falciparum
1990,3,El Guabo,28058,46.25834639,68.52413743,21.46275872,29.72379329,21.69551734,21.11586202,20.10517229,20.30620697,20.25379312,19.73793115,29.49655171,29.67896567,28.76896556,27.8520688,26.90965541,26.76655171,2.210456046,4.263258046,2.063070087,0.177085649,0.472643676,0.848053389,0.591954023,0,74.3,NA,NA,NA,2,Falciparum
1990,3,Huaquillas,27806,435.9673879,41.24000015,22.25000038,32.06000023,22.22200012,22.02799988,20.96400032,20.47000008,20.20999985,19.33999977,32.03599968,31.61000023,30.32400017,29.52599983,28.60000038,28.43600006,1.330322586,2.702068934,1.201935504,0.041935484,0.114000001,0.200645164,0.223333333,7.174887892,73.8728759,NA,NA,NA,0,Falciparum
1990,3,Las Lajas,4866,16.31626597,90.53846154,19.47000019,30.25846129,19.67076918,19.29923058,18.37076921,18.11384612,17.86538462,17.34692309,30.29769237,30.11307687,29.84000001,29.76538453,29.35461528,29.42692302,2.920595533,5.213527811,2.033995039,0.120099255,0.135641026,0.275434242,0.193589742,0,71.7473684,NA,NA,NA,0,Falciparum
1990,3,Machala,157607,477.3366043,51.91176471,22.97176496,30.92176482,23.03999968,22.66117646,21.4935296,21.56294138,21.39764696,20.74647084,30.79941155,30.68705895,29.55411743,28.43823545,27.38705871,27.24058813,1.674573055,3.148884369,1.426375713,0.089373814,0.342352939,0.543833018,0.464117649,2.394859813,56.9,NA,NA,NA,3,Falciparum
1990,3,Marcabelí,4889,32.8827011,108.7142868,19.03714289,29.79142843,19.34000043,18.91714287,18.00285694,17.96714292,17.73428563,17.31285722,29.77857154,29.65857152,29.5728569,29.70714297,29.35857146,29.43714278,3.506912478,6.263054232,2.613824906,0.191244237,0.206666663,0.405069127,0.286666668,0.063816209,52.9083813,NA,NA,NA,0,Falciparum
1990,3,Pasaje,51406,112.7843963,79.06999969,20.15699987,28.8085001,20.41399994,19.90550003,18.90750008,19.10549998,19.14850006,18.62350001,28.6210001,28.81550007,28.1465003,27.53900003,26.79300013,26.70600004,2.550645151,4.553793098,2.214354835,0.247258064,0.532333334,0.866290326,0.639499998,0.540540541,59.0381541,NA,NA,NA,1,Falciparum
1990,3,Piñas,21843,35.40768358,120.5692309,18.52615393,28.76807712,18.75538448,18.34769227,17.51730787,17.5773077,17.4907692,17.08038462,28.81923067,28.85076941,28.82500003,29.28346157,28.7638461,28.93846145,3.889330029,6.772944281,3.114392065,0.290074441,0.3375641,0.669602977,0.493717946,0.046047583,56.1072838,NA,NA,NA,0,Falciparum
1990,3,Portovelo,10257,35.60592911,115.0500011,13.83416661,23.68333356,14.00500027,13.78250011,13.00499992,13.13666662,13.21833356,12.95916673,23.74249983,23.93416659,24.23333327,25.1566666,24.64833339,24.54666694,3.711290359,5.905747162,3.109408573,0.438978495,0.687222216,1.641935461,0.971111107,0.066445183,59.4599059,NA,NA,NA,0,Falciparum
1990,3,Santa Rosa,50860,61.88552516,62.82888913,21.71755553,31.07599996,21.8206668,21.4746666,20.4582222,20.31377792,20.11466662,19.43688901,31.00933346,30.75711115,29.79844441,29.0862222,28.20111105,28.1286666,2.026738359,3.777547887,1.701863801,0.121146954,0.307851851,0.486236559,0.451777776,0.046849379,56.5677313,NA,NA,NA,15,Falciparum
1990,3,Zaruma,23699,36.53081358,99.46129067,12.68000004,21.85548392,12.86935497,12.55354829,11.75451612,12.01580637,12.09161286,11.79258054,21.84419346,22.23064527,22.50516138,23.32709675,22.82612902,22.66290311,3.208428731,5.242380407,2.666701346,0.395421438,0.671827959,1.429240361,0.83139785,0.029069767,62.8009211,NA,NA,NA,0,Falciparum
1990,4,Arenillas,18314,22.65855047,47.99142892,21.40000005,32.19200003,21.50457137,21.59742862,21.33428568,20.46400005,20.03314285,19.79428575,31.99000015,32.09000004,31.66885714,30.71714303,30.1534286,29.35314282,1.599714297,1.870875574,3.607684717,1.558709678,0.078064516,0.166190476,0.311797232,0,71.8397377,NA,NA,NA,0,Falciparum
1990,4,Atahualpa,6134,22.07745465,117.5999991,15.46076929,24.86692297,15.18615378,15.37538448,14.90230758,14.0823076,14.23153841,14.24307684,24.63461524,24.49153856,24.81769239,25.01384603,25.8092308,25.36769207,3.919999969,3.577419366,6.124668395,2.859801508,0.335235731,0.424358974,0.790074436,0,59.2880594,NA,NA,NA,0,Falciparum
1990,4,Balsas,4066,58.45313399,123.0199997,18.64399986,29.56400032,18.63000031,18.91200027,18.46399994,17.59000015,17.62400017,17.44599991,29.19400024,29.21399994,29.17800026,29.20600014,29.59400024,29.17000008,4.100666656,3.993548436,7.061379268,3.137419375,0.265161287,0.281999992,0.563225795,0.137174211,69.5913285,NA,NA,NA,0,Falciparum
1990,4,Chilla,NA,NA,110.6812501,13.90624994,22.643125,13.58687514,13.76249993,13.31687501,12.46750021,12.71124998,12.81000003,22.52749997,22.38625002,22.80562508,22.97124982,23.65749991,23.17812479,3.689375003,3.095766144,5.258836286,2.571572565,0.362701612,0.583750004,1.105040312,0,84,NA,NA,NA,NA,Falciparum
1990,4,El Guabo,28058,46.25834639,71.27931056,21.81862065,29.80620687,21.46275872,21.69551734,21.11586202,20.10517229,20.30620697,20.25379312,29.72379329,29.49655171,29.67896567,28.76896556,27.8520688,26.90965541,2.375977019,2.210456046,4.263258046,2.063070087,0.177085649,0.472643676,0.848053389,0,74.3,NA,NA,NA,5,Falciparum
1990,4,Huaquillas,27806,435.9673879,34.32000046,22.10999985,32.12999954,22.25000038,22.22200012,22.02799988,20.96400032,20.47000008,20.20999985,32.06000023,32.03599968,31.61000023,30.32400017,29.52599983,28.60000038,1.144000015,1.330322586,2.702068934,1.201935504,0.041935484,0.114000001,0.200645164,7.174887892,73.8728759,NA,NA,NA,0,Falciparum
1990,4,Las Lajas,4866,16.31626597,76.64615426,19.32461548,30.50384639,19.47000019,19.67076918,19.29923058,18.37076921,18.11384612,17.86538462,30.25846129,30.29769237,30.11307687,29.84000001,29.76538453,29.35461528,2.554871809,2.920595533,5.213527811,2.033995039,0.120099255,0.135641026,0.275434242,0,71.7473684,NA,NA,NA,0,Falciparum
1990,4,Machala,157607,477.3366043,44.1470595,23.15823533,30.987647,22.97176496,23.03999968,22.66117646,21.4935296,21.56294138,21.39764696,30.92176482,30.79941155,30.68705895,29.55411743,28.43823545,27.38705871,1.47156865,1.674573055,3.148884369,1.426375713,0.089373814,0.342352939,0.543833018,2.424065421,56.9,NA,NA,NA,3,Falciparum
1990,4,Marcabelí,4889,32.8827011,101.2857143,19.02857127,30.09428542,19.03714289,19.34000043,18.91714287,18.00285694,17.96714292,17.73428563,29.79142843,29.77857154,29.65857152,29.5728569,29.70714297,29.35857146,3.376190476,3.506912478,6.263054232,2.613824906,0.191244237,0.206666663,0.405069127,0.063816209,52.9083813,NA,NA,NA,0,Falciparum
1990,4,Pasaje,51406,112.7843963,82.25499992,20.39600019,28.92749996,20.15699987,20.41399994,19.90550003,18.90750008,19.10549998,19.14850006,28.8085001,28.6210001,28.81550007,28.1465003,27.53900003,26.79300013,2.741833331,2.550645151,4.553793098,2.214354835,0.247258064,0.532333334,0.866290326,0.540540541,59.0381541,NA,NA,NA,1,Falciparum
1990,4,Piñas,21843,35.40768358,121.2346139,18.6007693,29.13038452,18.52615393,18.75538448,18.34769227,17.51730787,17.5773077,17.4907692,28.76807712,28.81923067,28.85076941,28.82500003,29.28346157,28.7638461,4.041153795,3.889330029,6.772944281,3.114392065,0.290074441,0.3375641,0.669602977,0.046047583,56.1072838,NA,NA,NA,0,Falciparum
1990,4,Portovelo,10257,35.60592911,131.5166664,14.03666671,24.0333333,13.83416661,14.00500027,13.78250011,13.00499992,13.13666662,13.21833356,23.68333356,23.74249983,23.93416659,24.23333327,25.1566666,24.64833339,4.38388888,3.711290359,5.905747162,3.109408573,0.438978495,0.687222216,1.641935461,0.066445183,59.4599059,NA,NA,NA,0,Falciparum
1990,4,Santa Rosa,50860,61.88552516,55.66888958,21.76888877,31.24066675,21.71755553,21.8206668,21.4746666,20.4582222,20.31377792,20.11466662,31.07599996,31.00933346,30.75711115,29.79844441,29.0862222,28.20111105,1.855629653,2.026738359,3.777547887,1.701863801,0.121146954,0.307851851,0.486236559,0.046849379,56.5677313,NA,NA,NA,22,Falciparum
1990,4,Zaruma,23699,36.53081358,116.7806441,12.95483869,22.03387097,12.68000004,12.86935497,12.55354829,11.75451612,12.01580637,12.09161286,21.85548392,21.84419346,22.23064527,22.50516138,23.32709675,22.82612902,3.892688136,3.208428731,5.242380407,2.666701346,0.395421438,0.671827959,1.429240361,0.029069767,62.8009211,NA,NA,NA,0,Falciparum
1990,5,Arenillas,18314,22.65855047,16.44571427,21.08314274,31.45371426,21.40000005,21.50457137,21.59742862,21.33428568,20.46400005,20.03314285,32.19200003,31.99000015,32.09000004,31.66885714,30.71714303,30.1534286,0.530506912,1.599714297,1.870875574,3.607684717,1.558709678,0.078064516,0.166190476,0,71.8397377,NA,NA,NA,2,Falciparum
1990,5,Atahualpa,6134,22.07745465,39.33076947,14.82923075,25.54384628,15.46076929,15.18615378,15.37538448,14.90230758,14.0823076,14.23153841,24.86692297,24.63461524,24.49153856,24.81769239,25.01384603,25.8092308,1.268734499,3.919999969,3.577419366,6.124668395,2.859801508,0.335235731,0.424358974,0,59.2880594,NA,NA,NA,0,Falciparum
1990,5,Balsas,4066,58.45313399,45.1,18.31599998,29.35599976,18.64399986,18.63000031,18.91200027,18.46399994,17.59000015,17.62400017,29.56400032,29.19400024,29.21399994,29.17800026,29.20600014,29.59400024,1.45483871,4.100666656,3.993548436,7.061379268,3.137419375,0.265161287,0.281999992,0.137174211,69.5913285,NA,NA,NA,1,Falciparum
1990,5,Chilla,NA,NA,39.125,13.22812486,23.43875003,13.90624994,13.58687514,13.76249993,13.31687501,12.46750021,12.71124998,22.643125,22.52749997,22.38625002,22.80562508,22.97124982,23.65749991,1.262096774,3.689375003,3.095766144,5.258836286,2.571572565,0.362701612,0.583750004,0,84,NA,NA,NA,NA,Falciparum
1990,5,El Guabo,28058,46.25834639,22.75172391,20.97758615,29.5972413,21.81862065,21.46275872,21.69551734,21.11586202,20.10517229,20.30620697,29.80620687,29.72379329,29.49655171,29.67896567,28.76896556,27.8520688,0.733926578,2.375977019,2.210456046,4.263258046,2.063070087,0.177085649,0.472643676,0,74.3,NA,NA,NA,4,Falciparum
1990,5,Huaquillas,27806,435.9673879,10.93999996,21.83200035,31.30400009,22.10999985,22.25000038,22.22200012,22.02799988,20.96400032,20.47000008,32.12999954,32.06000023,32.03599968,31.61000023,30.32400017,29.52599983,0.352903225,1.144000015,1.330322586,2.702068934,1.201935504,0.041935484,0.114000001,7.174887892,73.8728759,NA,NA,NA,2,Falciparum
1990,5,Las Lajas,4866,16.31626597,25.71538485,18.98461533,30.0615384,19.32461548,19.47000019,19.67076918,19.29923058,18.37076921,18.11384612,30.50384639,30.25846129,30.29769237,30.11307687,29.84000001,29.76538453,0.829528544,2.554871809,2.920595533,5.213527811,2.033995039,0.120099255,0.135641026,0,71.7473684,NA,NA,NA,0,Falciparum
1990,5,Machala,157607,477.3366043,13.22352945,22.67470595,30.24823525,23.15823533,22.97176496,23.03999968,22.66117646,21.4935296,21.56294138,30.987647,30.92176482,30.79941155,30.68705895,29.55411743,28.43823545,0.426565466,1.47156865,1.674573055,3.148884369,1.426375713,0.089373814,0.342352939,2.54088785,56.9,NA,NA,NA,4,Falciparum
1990,5,Marcabelí,4889,32.8827011,34.74285752,18.68142891,29.71000045,19.02857127,19.03714289,19.34000043,18.91714287,18.00285694,17.96714292,30.09428542,29.79142843,29.77857154,29.65857152,29.5728569,29.70714297,1.120737339,3.376190476,3.506912478,6.263054232,2.613824906,0.191244237,0.206666663,0.063816209,52.9083813,NA,NA,NA,0,Falciparum
1990,5,Pasaje,51406,112.7843963,29.37000017,19.72499995,28.81549997,20.39600019,20.15699987,20.41399994,19.90550003,18.90750008,19.10549998,28.92749996,28.8085001,28.6210001,28.81550007,28.1465003,27.53900003,0.94741936,2.741833331,2.550645151,4.553793098,2.214354835,0.247258064,0.532333334,0.540540541,59.0381541,NA,NA,NA,0,Falciparum
1990,5,Piñas,21843,35.40768358,42.73846157,18.22692299,29.06884604,18.6007693,18.52615393,18.75538448,18.34769227,17.51730787,17.5773077,29.13038452,28.76807712,28.81923067,28.85076941,28.82500003,29.28346157,1.378660051,4.041153795,3.889330029,6.772944281,3.114392065,0.290074441,0.3375641,0.046047583,56.1072838,NA,NA,NA,0,Falciparum
1990,5,Portovelo,10257,35.60592911,50.52499994,13.81833319,24.45583344,14.03666671,13.83416661,14.00500027,13.78250011,13.00499992,13.13666662,24.0333333,23.68333356,23.74249983,23.93416659,24.23333327,25.1566666,1.629838708,4.38388888,3.711290359,5.905747162,3.109408573,0.438978495,0.687222216,0.066445183,59.4599059,NA,NA,NA,0,Falciparum
1990,5,Santa Rosa,50860,61.88552516,18.7044444,21.38288879,30.5399999,21.76888877,21.71755553,21.8206668,21.4746666,20.4582222,20.31377792,31.24066675,31.07599996,31.00933346,30.75711115,29.79844441,29.0862222,0.603369174,1.855629653,2.026738359,3.777547887,1.701863801,0.121146954,0.307851851,0.046849379,56.5677313,NA,NA,NA,34,Falciparum
1990,5,Zaruma,23699,36.53081358,42.29032252,12.45612904,22.72903249,12.95483869,12.68000004,12.86935497,12.55354829,11.75451612,12.01580637,22.03387097,21.85548392,21.84419346,22.23064527,22.50516138,23.32709675,1.364203952,3.892688136,3.208428731,5.242380407,2.666701346,0.395421438,0.671827959,0.043604651,62.8009211,NA,NA,NA,0,Falciparum
1990,6,Arenillas,18314,22.65855047,14.16571425,20.06942863,30.25399987,21.08314274,21.40000005,21.50457137,21.59742862,21.33428568,20.46400005,31.45371426,32.19200003,31.99000015,32.09000004,31.66885714,30.71714303,0.472190475,0.530506912,1.599714297,1.870875574,3.607684717,1.558709678,0.078064516,0,71.8397377,NA,NA,NA,1,Falciparum
1990,6,Atahualpa,6134,22.07745465,14.93846145,14.2992308,25.20615402,14.82923075,15.46076929,15.18615378,15.37538448,14.90230758,14.0823076,25.54384628,24.86692297,24.63461524,24.49153856,24.81769239,25.01384603,0.497948715,1.268734499,3.919999969,3.577419366,6.124668395,2.859801508,0.335235731,0,59.2880594,NA,NA,NA,2,Falciparum
1990,6,Balsas,4066,58.45313399,15.40000019,17.51999931,28.77799988,18.31599998,18.64399986,18.63000031,18.91200027,18.46399994,17.59000015,29.35599976,29.56400032,29.19400024,29.21399994,29.17800026,29.20600014,0.51333334,1.45483871,4.100666656,3.993548436,7.061379268,3.137419375,0.265161287,0.137174211,69.5913285,NA,NA,NA,0,Falciparum
1990,6,Chilla,NA,NA,20.66250002,12.65750003,23.11125004,13.22812486,13.90624994,13.58687514,13.76249993,13.31687501,12.46750021,23.43875003,22.643125,22.52749997,22.38625002,22.80562508,22.97124982,0.688750001,1.262096774,3.689375003,3.095766144,5.258836286,2.571572565,0.362701612,0,84,NA,NA,NA,NA,Falciparum
1990,6,El Guabo,28058,46.25834639,21.57931047,20.37862074,28.24344839,20.97758615,21.81862065,21.46275872,21.69551734,21.11586202,20.10517229,29.5972413,29.80620687,29.72379329,29.49655171,29.67896567,28.76896556,0.719310349,0.733926578,2.375977019,2.210456046,4.263258046,2.063070087,0.177085649,0,74.3,NA,NA,NA,1,Falciparum
1990,6,Huaquillas,27806,435.9673879,10.95999985,20.87000046,29.87599983,21.83200035,22.10999985,22.25000038,22.22200012,22.02799988,20.96400032,31.30400009,32.12999954,32.06000023,32.03599968,31.61000023,30.32400017,0.365333328,0.352903225,1.144000015,1.330322586,2.702068934,1.201935504,0.041935484,7.174887892,73.8728759,NA,NA,NA,0,Falciparum
1990,6,Las Lajas,4866,16.31626597,9.530769201,17.89923037,29.35230798,18.98461533,19.32461548,19.47000019,19.67076918,19.29923058,18.37076921,30.0615384,30.50384639,30.25846129,30.29769237,30.11307687,29.84000001,0.317692307,0.829528544,2.554871809,2.920595533,5.213527811,2.033995039,0.120099255,0,71.7473684,NA,NA,NA,0,Falciparum
